0, 64, 77, 79, 148, 148, 236, 228
0, 50, 79, 78, 141, 139, 199, 211
0, 62, 83, 83, 144, 148, 218, 226
0, 50, 72, 70, 141, 139, 227, 217
0, 52, 79, 79, 153, 151, 237, 240
0, 52, 88, 88, 148, 140, 225, 235
0, 57, 79, 83, 144, 147, 243, 227
0, 47, 88, 88, 143, 144, 233, 220
0, 58, 75, 77, 133, 135, 235, 227
0, 53, 77, 81, 141, 141, 244, 238
0, 52, 84, 84, 129, 129, 234, 230
0, 53, 87, 81, 157, 157, 219, 213
0, 56, 87, 87, 145, 145, 219, 213
0, 44, 79, 79, 146, 146, 248, 234
0, 47, 76, 76, 167, 167, 231, 215
0, 57, 77, 81, 159, 155, 213, 211
0, 54, 80, 80, 128, 128, 230, 232
0, 51, 82, 78, 138, 142, 209, 209
