Time;Pleth;II
'00:38:36.400';-125;124.57
'00:38:36.400';-121;119.64
'00:38:36.500';-117;114.66
'00:38:36.500';-115;110.8
'00:38:36.500';-116;101.48
'00:38:36.500';-115;77.85
'00:38:36.500';-113;42.12
'00:38:36.600';-111;9.54
'00:38:36.600';-108;-18.99
'00:38:36.600';-109;-47.27
'00:38:36.600';-112;-76.82
'00:38:36.600';-115;-90.37
'00:38:36.700';-117;-92.17
'00:38:36.700';-115;-89.31
'00:38:36.700';-113;-84.9
'00:38:36.700';-111;-71.46
'00:38:36.700';-108;-51.2
'00:38:36.800';-107;-38.69
'00:38:36.800';-106;-34.24
'00:38:36.800';-104;-32.01
'00:38:36.800';-103;-30.72
'00:38:36.800';-101;-26.89
'00:38:36.800';-100;-17.14
'00:38:36.900';-99;-10.06
'00:38:36.900';-98;-6.64
'00:38:36.900';-97;-5.86
'00:38:36.900';-96;-6.98
'00:38:36.900';-97;-8.26
'00:38:36.900';-97;-6.02
'00:38:37.000';-96;-0.45
'00:38:37.000';-96;4.04
'00:38:37.000';-96;5.46
'00:38:37.000';-95;8.74
'00:38:37.000';-95;10.92
'00:38:37.100';-95;12.12
'00:38:37.100';-96;12.41
'00:38:37.100';-97;12.04
'00:38:37.100';-98;12.03
'00:38:37.200';-98;12.97
'00:38:37.200';-98;13.65
'00:38:37.200';-96;14.85
'00:38:37.200';-95;15.91
'00:38:37.200';-95;16.2
'00:38:37.300';-94;16.38
'00:38:37.300';-93;17.29
'00:38:37.300';-93;17.45
'00:38:37.300';-92;16.98
'00:38:37.300';-92;17.56
'00:38:37.400';-92;19.27
'00:38:37.400';-92;21.09
'00:38:37.400';-91;18.57
'00:38:37.400';-93;24.5
'00:38:37.400';-94;90.16
'00:38:37.500';-93;183.74
'00:38:37.500';-95;61.91
'00:38:37.500';-95;-79.22
'00:38:37.500';-95;-88.39
'00:38:37.600';-95;-78.39
'00:38:37.600';-94;-67.56
'00:38:37.600';-94;-64.06
'00:38:37.600';-93;-59.08
'00:38:37.600';-92;-56.05
'00:38:37.700';-95;-50.69
'00:38:37.700';-101;-47.38
'00:38:37.700';-110;-43.59
'00:38:37.700';-119;-36.51
'00:38:37.700';-128;-22.26
'00:38:37.700';-136;-3.54
'00:38:37.700';-141;4.73
'00:38:37.800';-147;9.14
'00:38:37.800';-151;19.31
'00:38:37.800';-151;28.79
'00:38:37.800';-149;31.96
'00:38:37.900';-147;29.58
'00:38:37.900';-148;28.08
'00:38:37.900';-146;35.66
'00:38:37.900';-144;-27.55
'00:38:38.000';-142;-253.95
'00:38:38.000';-139;-260.71
'00:38:38.000';-138;-237.93
'00:38:38.000';-138;-32.77
'00:38:38.000';-137;174.26
'00:38:38.000';-134;278.2
'00:38:38.100';-130;284.45
'00:38:38.100';-126;264.15
'00:38:38.100';-125;243.01
'00:38:38.100';-123;226.74
'00:38:38.100';-120;219.19
'00:38:38.100';-118;201.28
'00:38:38.200';-117;173.61
'00:38:38.200';-116;129.66
'00:38:38.200';-116;69.61
'00:38:38.200';-115;4.51
'00:38:38.200';-114;-64.63
'00:38:38.300';-110;-111.93
'00:38:38.300';-109;-138.3
'00:38:38.300';-110;-157.5
'00:38:38.300';-109;-162.97
'00:38:38.400';-108;-157.94
'00:38:38.400';-105;-150.75
'00:38:38.400';-105;-138.74
'00:38:38.400';-104;-123.62
'00:38:38.400';-103;-104.09
'00:38:38.400';-102;-81.55
'00:38:38.500';-100;-63.92
'00:38:38.500';-99;-50.39
'00:38:38.500';-98;-46.76
'00:38:38.500';-98;-40.26
'00:38:38.600';-98;-34.75
'00:38:38.600';-98;-26.55
'00:38:38.600';-97;-13.63
'00:38:38.600';-99;-5.41
'00:38:38.600';-99;13.89
'00:38:38.600';-98;112.12
'00:38:38.700';-97;205.17
'00:38:38.700';-98;96.62
'00:38:38.700';-97;-71.69
'00:38:38.700';-97;-90.92
'00:38:38.800';-96;-75.41
'00:38:38.800';-94;-53.54
'00:38:38.800';-93;-34.58
'00:38:38.800';-93;-23.28
'00:38:38.800';-93;-19.85
'00:38:38.900';-97;-17.93
'00:38:38.900';-104;-13.88
'00:38:38.900';-113;-9
'00:38:38.900';-122;-3.68
'00:38:38.900';-130;10.77
'00:38:38.900';-137;32.73
'00:38:39.000';-144;47
'00:38:39.000';-149;61.37
'00:38:39.000';-149;71.99
'00:38:39.000';-151;70.73
'00:38:39.000';-152;64.36
'00:38:39.100';-149;54.87
'00:38:39.100';-147;49.6
'00:38:39.100';-143;48.22
'00:38:39.100';-140;42.54
'00:38:39.100';-139;33.42
'00:38:39.200';-137;26.75
'00:38:39.200';-136;21.89
'00:38:39.200';-136;17.35
'00:38:39.200';-136;4.42
'00:38:39.300';-133;23.38
'00:38:39.300';-130;152.21
'00:38:39.300';-127;232.12
'00:38:39.300';-125;36.88
'00:38:39.300';-122;-114.58
'00:38:39.400';-123;-109.33
'00:38:39.400';-120;-100.81
'00:38:39.400';-118;-86.73
'00:38:39.400';-115;-76.91
'00:38:39.400';-114;-73.85
'00:38:39.500';-114;-70.56
'00:38:39.500';-113;-67.62
'00:38:39.500';-114;-63.52
'00:38:39.500';-114;-54.18
'00:38:39.500';-115;-38.96
'00:38:39.600';-121;-24.07
'00:38:39.600';-128;-12.39
'00:38:39.600';-134;-3.7
'00:38:39.600';-139;1.55
'00:38:39.600';-143;12.39
'00:38:39.600';-144;22.03
'00:38:39.700';-143;26.3
'00:38:39.700';-140;30.73
'00:38:39.700';-136;38.67
'00:38:39.700';-134;45.6
'00:38:39.800';-134;45.27
'00:38:39.800';-133;39.97
'00:38:39.800';-132;33.83
'00:38:39.800';-130;29.23
'00:38:39.800';-128;28.12
'00:38:39.900';-124;30.34
'00:38:39.900';-120;22.72
'00:38:39.900';-118;66.49
'00:38:39.900';-117;192.36
'00:38:39.900';-116;182.72
'00:38:40.000';-115;31.06
'00:38:40.000';-113;-95.97
'00:38:40.000';-109;-85.75
'00:38:40.000';-108;-83.93
'00:38:40.000';-107;-80.76
'00:38:40.100';-107;-76.94
'00:38:40.100';-107;-72.91
'00:38:40.100';-108;-67.43
'00:38:40.100';-105;-60.19
'00:38:40.100';-108;-45.21
'00:38:40.200';-113;-26.93
'00:38:40.200';-119;-9.12
'00:38:40.200';-127;3.81
'00:38:40.200';-133;17.29
'00:38:40.200';-139;29.79
'00:38:40.200';-142;31.9
'00:38:40.300';-142;33.81
'00:38:40.300';-141;31.51
'00:38:40.300';-140;25.15
'00:38:40.300';-138;17
'00:38:40.400';-135;13.01
'00:38:40.400';-133;8.58
'00:38:40.400';-132;3.95
'00:38:40.400';-129;3.49
'00:38:40.400';-127;4.01
'00:38:40.500';-123;3.72
'00:38:40.500';-120;3.07
'00:38:40.500';-118;0.49
'00:38:40.500';-116;-8.25
'00:38:40.500';-114;-21.22
'00:38:40.600';-112;-26.26
'00:38:40.600';-111;-31.48
'00:38:40.600';-110;-37.91
'00:38:40.600';-109;-25.62
'00:38:40.600';-107;56.49
'00:38:40.600';-104;159.37
'00:38:40.700';-101;60.81
'00:38:40.700';-101;-95.49
'00:38:40.700';-102;-98.8
'00:38:40.700';-101;-88.27
'00:38:40.800';-101;-72.05
'00:38:40.800';-99;-46.44
'00:38:40.800';-97;-25.45
'00:38:40.800';-97;-12.52
'00:38:40.800';-96;-8.82
'00:38:40.900';-97;-9.42
'00:38:40.900';-102;-5.27
'00:38:40.900';-107;2.72
'00:38:40.900';-112;13.38
'00:38:40.900';-119;29.84
'00:38:41.000';-127;45.9
'00:38:41.000';-132;47.36
'00:38:41.000';-137;44.45
'00:38:41.000';-139;42.97
'00:38:41.000';-136;42.98
'00:38:41.000';-132;41.38
'00:38:41.100';-129;37.97
'00:38:41.100';-127;35.24
'00:38:41.100';-127;34.75
'00:38:41.100';-125;31.42
'00:38:41.100';-125;26.17
'00:38:41.200';-121;20.35
'00:38:41.200';-120;14
'00:38:41.200';-117;7.04
'00:38:41.200';-114;5.37
'00:38:41.200';-114;6.47
'00:38:41.300';-112;6.31
'00:38:41.300';-113;-1.22
'00:38:41.300';-112;34.71
'00:38:41.300';-109;141.85
'00:38:41.400';-107;181.55
'00:38:41.400';-102;25.01
'00:38:41.400';-101;-74.94
'00:38:41.400';-99;-72.25
'00:38:41.400';-99;-65.06
'00:38:41.400';-98;-58.89
'00:38:41.500';-96;-53.55
'00:38:41.500';-96;-47.57
'00:38:41.500';-95;-41.47
'00:38:41.500';-95;-34.83
'00:38:41.500';-97;-30.57
'00:38:41.600';-100;-23.88
'00:38:41.600';-102;-16.42
'00:38:41.600';-106;-12.25
'00:38:41.600';-114;-0.25
'00:38:41.600';-120;21.92
'00:38:41.700';-126;35.3
'00:38:41.700';-130;35.77
'00:38:41.700';-132;34.19
'00:38:41.700';-132;29.73
'00:38:41.800';-128;19.09
'00:38:41.800';-125;12.42
'00:38:41.800';-123;9.95
'00:38:41.800';-122;9.52
'00:38:41.800';-120;10.66
'00:38:41.900';-119;11.07
'00:38:41.900';-119;11.57
'00:38:41.900';-118;10.97
'00:38:41.900';-116;10.06
'00:38:41.900';-112;9.08
'00:38:41.900';-109;8.81
'00:38:42.000';-106;7.53
'00:38:42.000';-104;4.56
'00:38:42.000';-103;42.88
'00:38:42.000';-102;151.96
'00:38:42.100';-101;109.61
'00:38:42.100';-99;-66.79
'00:38:42.100';-98;-120.11
'00:38:42.100';-96;-110.53
'00:38:42.100';-95;-97.92
'00:38:42.100';-94;-82.89
'00:38:42.200';-93;-67.24
'00:38:42.200';-93;-58.08
'00:38:42.200';-92;-54.95
'00:38:42.200';-94;-53.53
'00:38:42.200';-96;-49.1
'00:38:42.300';-102;-34.57
'00:38:42.300';-109;-13.87
'00:38:42.300';-116;7.99
'00:38:42.300';-122;25.12
'00:38:42.400';-128;35.7
'00:38:42.400';-128;35.89
'00:38:42.400';-132;33.55
'00:38:42.400';-133;30.63
'00:38:42.400';-134;25.93
'00:38:42.400';-132;20.83
'00:38:42.500';-127;18.44
'00:38:42.500';-124;16.99
'00:38:42.500';-123;14.45
'00:38:42.500';-122;19.24
'00:38:42.500';-121;23.75
'00:38:42.600';-118;25.3
'00:38:42.600';-116;25.18
'00:38:42.600';-114;24.85
'00:38:42.600';-112;24.88
'00:38:42.700';-108;24.12
'00:38:42.700';-105;24.31
'00:38:42.700';-103;24.06
'00:38:42.700';-102;23.34
'00:38:42.700';-102;22.88
'00:38:42.700';-101;21.92
'00:38:42.800';-101;20.12
'00:38:42.800';-99;15.47
'00:38:42.800';-97;11.82
'00:38:42.800';-96;9.25
'00:38:42.900';-94;4.61
'00:38:42.900';-92;-1.27
'00:38:42.900';-92;-3.7
'00:38:42.900';-91;-11.15
'00:38:42.900';-91;30.54
'00:38:42.900';-91;158.77
'00:38:43.000';-91;160.85
'00:38:43.000';-91;42.69
'00:38:43.000';-92;-111.51
'00:38:43.000';-92;-106.32
'00:38:43.000';-91;-99.6
'00:38:43.000';-89;-91.44
'00:38:43.100';-88;-82.5
'00:38:43.100';-88;-71.48
'00:38:43.100';-87;-60.48
'00:38:43.200';-88;-51.94
'00:38:43.200';-93;-41.21
'00:38:43.200';-99;-31.69
'00:38:43.200';-107;-21.48
'00:38:43.200';-114;-1.95
'00:38:43.200';-121;18.18
'00:38:43.200';-127;26.1
'00:38:43.300';-132;26.64
'00:38:43.300';-136;28.77
'00:38:43.300';-137;31.51
'00:38:43.300';-135;33.28
'00:38:43.300';-131;33.18
'00:38:43.400';-127;34.22
'00:38:43.400';-126;34.43
'00:38:43.400';-125;32.51
'00:38:43.400';-125;36.2
'00:38:43.500';-124;33.73
'00:38:43.500';-122;-72.24
'00:38:43.500';-121;-204.01
'00:38:43.500';-120;-54.6
'00:38:43.500';-118;-32.4
'00:38:43.600';-117;42.35
'00:38:43.600';-114;177.58
'00:38:43.600';-110;174.23
'00:38:43.600';-106;162.91
'00:38:43.600';-106;148.51
'00:38:43.700';-104;138.73
'00:38:43.700';-102;133.91
'00:38:43.700';-99;130.29
'00:38:43.700';-97;121.69
'00:38:43.800';-97;103.03
'00:38:43.800';-97;65.43
'00:38:43.800';-99;17.68
'00:38:43.800';-99;-19.37
'00:38:43.800';-99;-49.41
'00:38:43.800';-100;-73.66
'00:38:43.900';-98;-98.33
'00:38:43.900';-97;-125.57
'00:38:43.900';-94;-86.27
'00:38:43.900';-93;-33.26
'00:38:44.000';-92;-57.97
'00:38:44.000';-90;-167.2
'00:38:44.000';-90;-79.5
'00:38:44.000';-91;-32.82
'00:38:44.000';-90;-19.41
'00:38:44.000';-92;-16.38
'00:38:44.100';-91;-14.2
'00:38:44.100';-91;-12.45
'00:38:44.100';-91;-8.19
'00:38:44.100';-90;2.54
'00:38:44.100';-91;19.09
'00:38:44.200';-93;32.89
'00:38:44.200';-93;34.31
'00:38:44.200';-95;32.37
'00:38:44.200';-97;26.35
'00:38:44.200';-100;16.71
'00:38:44.200';-101;11.54
'00:38:44.300';-100;15.46
'00:38:44.300';-99;30.57
'00:38:44.300';-99;116.7
'00:38:44.300';-98;263.21
'00:38:44.400';-97;255.5
'00:38:44.400';-96;240.04
'00:38:44.400';-96;207.8
'00:38:44.400';-96;-171.06
'00:38:44.400';-95;-374.73
'00:38:44.400';-94;-345.38
'00:38:44.500';-93;-316.44
'00:38:44.500';-92;-286.2
'00:38:44.500';-95;-257.52
'00:38:44.500';-96;-227.27
'00:38:44.600';-97;-196.16
'00:38:44.600';-96;-161.8
'00:38:44.600';-95;-106.15
'00:38:44.600';-94;-42.92
'00:38:44.600';-96;43.04
'00:38:44.600';-96;113.56
'00:38:44.700';-97;151.26
'00:38:44.700';-99;174.92
'00:38:44.700';-101;181.07
'00:38:44.700';-102;182.19
'00:38:44.700';-100;174.35
'00:38:44.800';-99;156.75
'00:38:44.800';-96;139.49
'00:38:44.800';-96;121.45
'00:38:44.800';-96;106.11
'00:38:44.900';-96;94.96
'00:38:44.900';-98;83.4
'00:38:44.900';-98;70.29
'00:38:44.900';-98;53.56
'00:38:44.900';-99;45.47
'00:38:45.000';-98;39.17
'00:38:45.000';-98;33.56
'00:38:45.000';-97;25.89
'00:38:45.000';-96;15.8
'00:38:45.000';-94;3.7
'00:38:45.100';-95;-3.86
'00:38:45.100';-96;-3.36
'00:38:45.100';-95;-1.67
'00:38:45.100';-95;-0.71
'00:38:45.100';-95;-1.11
'00:38:45.200';-95;-3.95
'00:38:45.200';-94;-14.53
'00:38:45.200';-94;-0.76
'00:38:45.200';-92;90.49
'00:38:45.200';-92;160.82
'00:38:45.200';-92;28.65
'00:38:45.300';-92;-112.03
'00:38:45.300';-92;-124.19
'00:38:45.300';-91;-119.28
'00:38:45.300';-93;-108.87
'00:38:45.400';-94;-89.35
'00:38:45.400';-95;-73.99
'00:38:45.400';-97;-60.14
'00:38:45.400';-102;-44.52
'00:38:45.400';-108;-44.85
'00:38:45.400';-114;-51.21
'00:38:45.500';-119;-49.05
'00:38:45.500';-125;-32.15
'00:38:45.500';-131;-6.26
'00:38:45.600';-134;5.43
'00:38:45.600';-135;11.74
'00:38:45.600';-135;20.34
'00:38:45.600';-133;26.6
'00:38:45.600';-130;29.01
'00:38:45.600';-127;23.71
'00:38:45.600';-126;29.77
'00:38:45.700';-126;22.56
'00:38:45.700';-125;-144.61
'00:38:45.700';-124;-249.9
'00:38:45.700';-121;-231.6
'00:38:45.800';-118;-63.95
'00:38:45.800';-116;149.79
'00:38:45.800';-116;283.99
'00:38:45.800';-116;302.7
'00:38:45.900';-117;279.33
'00:38:45.900';-114;252.67
'00:38:45.900';-113;231.26
'00:38:45.900';-115;210.22
'00:38:45.900';-114;193.77
'00:38:45.900';-113;174.91
'00:38:45.900';-110;145.39
'00:38:46.000';-109;91.64
'00:38:46.000';-108;17.1
'00:38:46.000';-106;-49.04
'00:38:46.000';-106;-98.42
'00:38:46.000';-104;-134.76
'00:38:46.100';-102;-147.22
'00:38:46.100';-102;-145.73
'00:38:46.100';-101;-140.88
'00:38:46.100';-102;-133.69
'00:38:46.200';-103;-122.39
'00:38:46.200';-102;-104.61
'00:38:46.200';-102;-87.94
'00:38:46.200';-102;-72.5
'00:38:46.200';-102;-57.62
'00:38:46.200';-101;-43.48
'00:38:46.300';-101;-33.67
'00:38:46.300';-98;-28.89
'00:38:46.300';-97;-27.37
'00:38:46.300';-97;-24.4
'00:38:46.300';-96;-20.53
'00:38:46.400';-97;-15.41
'00:38:46.400';-98;-10.81
'00:38:46.400';-98;-15.28
'00:38:46.400';-98;13.83
'00:38:46.400';-98;136.78
'00:38:46.500';-98;204.8
'00:38:46.500';-97;33.2
'00:38:46.500';-95;-87.32
'00:38:46.500';-95;-83.31
'00:38:46.600';-95;-76.85
'00:38:46.600';-95;-68.7
'00:38:46.600';-95;-55.6
'00:38:46.600';-94;-42.14
'00:38:46.600';-95;-32.05
'00:38:46.600';-99;-25.13
'00:38:46.700';-107;-25.06
'00:38:46.700';-115;-26.13
'00:38:46.700';-122;-19.99
'00:38:46.700';-126;-0.66
'00:38:46.700';-130;24.56
'00:38:46.800';-131;41.69
'00:38:46.800';-132;53.31
'00:38:46.800';-132;56.37
'00:38:46.800';-131;50.81
'00:38:46.900';-131;43.75
'00:38:46.900';-131;43.34
'00:38:46.900';-129;38.39
'00:38:46.900';-126;8.04
'00:38:46.900';-125;-75.21
'00:38:46.900';-123;-166.92
'00:38:47.000';-124;-142.43
'00:38:47.000';-122;25.12
'00:38:47.000';-121;198.13
'00:38:47.000';-118;203.69
'00:38:47.100';-115;205.68
'00:38:47.100';-113;201.38
'00:38:47.100';-113;190.94
'00:38:47.100';-113;172.93
'00:38:47.100';-111;146.14
'00:38:47.100';-110;112.07
'00:38:47.200';-111;86.19
'00:38:47.200';-111;54.37
'00:38:47.200';-110;11.77
'00:38:47.200';-109;-33.12
'00:38:47.200';-109;-76.8
'00:38:47.300';-106;-120.59
'00:38:47.300';-105;-144.43
'00:38:47.300';-104;-150.21
'00:38:47.300';-104;-142.64
'00:38:47.400';-103;-129.72
'00:38:47.400';-102;-114.29
'00:38:47.400';-99;-97.6
'00:38:47.400';-99;-85.25
'00:38:47.500';-99;-73.21
'00:38:47.500';-99;-63.31
'00:38:47.500';-100;-38.89
'00:38:47.500';-101;-2.03
'00:38:47.500';-102;8.6
'00:38:47.600';-101;9.52
'00:38:47.600';-100;5.46
'00:38:47.600';-99;-2.02
'00:38:47.600';-99;-7.47
'00:38:47.600';-98;-9.31
'00:38:47.700';-98;-4.63
'00:38:47.700';-97;-0.59
'00:38:47.700';-97;3.88
'00:38:47.700';-98;2.03
'00:38:47.700';-98;41.07
'00:38:47.700';-98;156.23
'00:38:47.700';-96;168.04
'00:38:47.800';-96;46.65
'00:38:47.800';-96;-61.56
'00:38:47.800';-97;-64.73
'00:38:47.800';-97;-54.92
'00:38:47.800';-97;-38.02
'00:38:47.900';-98;-21.29
'00:38:47.900';-100;-13.35
'00:38:47.900';-101;-9.54
'00:38:47.900';-104;-7.79
'00:38:47.900';-111;-5.47
'00:38:48.000';-115;-0.63
'00:38:48.000';-119;14.1
'00:38:48.000';-123;43.72
'00:38:48.100';-127;65.1
'00:38:48.100';-130;66.51
'00:38:48.100';-132;65.8
'00:38:48.100';-132;64.12
'00:38:48.100';-130;60.31
'00:38:48.200';-127;53.89
'00:38:48.200';-124;47.77
'00:38:48.200';-121;54.78
'00:38:48.200';-122;-33.38
'00:38:48.200';-123;-290.55
'00:38:48.300';-123;-290.02
'00:38:48.300';-121;-275.39
'00:38:48.300';-120;-75.57
'00:38:48.300';-119;68.04
'00:38:48.300';-118;177.83
'00:38:48.300';-118;252.72
'00:38:48.400';-116;251.18
'00:38:48.400';-112;241.37
'00:38:48.400';-111;225.58
'00:38:48.400';-111;205.99
'00:38:48.400';-111;193.66
'00:38:48.400';-109;174.69
'00:38:48.500';-107;137.52
'00:38:48.500';-106;80.79
'00:38:48.500';-107;19.45
'00:38:48.600';-107;-43.07
'00:38:48.600';-106;-105.27
'00:38:48.600';-104;-158.5
'00:38:48.600';-103;-189.07
'00:38:48.600';-104;-195.39
'00:38:48.700';-104;-186.34
'00:38:48.700';-104;-168.77
'00:38:48.700';-103;-141.55
'00:38:48.700';-102;-116.36
'00:38:48.700';-102;-102.28
'00:38:48.700';-102;-93.18
'00:38:48.700';-101;-77.09
'00:38:48.800';-100;-48.06
'00:38:48.800';-99;-14.37
'00:38:48.800';-98;14.13
'00:38:48.800';-98;30.52
'00:38:48.900';-96;37.23
'00:38:48.900';-98;40
'00:38:48.900';-99;42.3
'00:38:48.900';-98;40.95
'00:38:48.900';-100;42.38
'00:38:48.900';-100;45.9
'00:38:49.000';-102;48.78
'00:38:49.000';-101;48.87
'00:38:49.000';-100;47.14
'00:38:49.100';-100;46.14
'00:38:49.100';-100;47.28
'00:38:49.100';-100;42.84
'00:38:49.100';-102;69.58
'00:38:49.100';-102;162.12
'00:38:49.200';-102;196.56
'00:38:49.200';-99;32.65
'00:38:49.200';-98;-81.37
'00:38:49.200';-98;-76.4
'00:38:49.200';-99;-67.36
'00:38:49.200';-99;-56.37
'00:38:49.200';-100;-47.96
'00:38:49.300';-100;-45.6
'00:38:49.300';-102;-43.97
'00:38:49.300';-106;-39.4
'00:38:49.300';-112;-35.11
'00:38:49.400';-117;-34.12
'00:38:49.400';-122;-26.1
'00:38:49.400';-127;-7.76
'00:38:49.400';-133;6.85
'00:38:49.400';-137;10.37
'00:38:49.500';-140;16.29
'00:38:49.500';-138;24.52
'00:38:49.500';-137;25.94
'00:38:49.500';-135;18.04
'00:38:49.600';-134;9.81
'00:38:49.600';-133;1.83
'00:38:49.600';-133;-5.6
'00:38:49.600';-130;-30.88
'00:38:49.600';-130;-130.75
'00:38:49.600';-129;-277.35
'00:38:49.600';-127;-264.81
'00:38:49.700';-124;-229.9
'00:38:49.700';-120;95.18
'00:38:49.700';-119;209.57
'00:38:49.800';-118;200.71
'00:38:49.800';-116;188.66
'00:38:49.800';-114;175.25
'00:38:49.800';-113;167.76
'00:38:49.800';-114;172
'00:38:49.900';-114;172
'00:38:49.900';-113;165.98
'00:38:49.900';-111;141.81
'00:38:49.900';-113;84.69
'00:38:49.900';-112;21.75
'00:38:49.900';-113;-32.43
'00:38:49.900';-113;-73.48
'00:38:50.000';-112;-110.54
'00:38:50.000';-109;-132.22
'00:38:50.000';-108;-135.05
'00:38:50.000';-108;-132.99
'00:38:50.000';-108;-126.75
'00:38:50.100';-105;-119.23
'00:38:50.100';-102;-104.03
'00:38:50.100';-103;-87.14
'00:38:50.100';-104;-71.58
'00:38:50.200';-104;-64.94
'00:38:50.200';-104;-55.19
'00:38:50.200';-104;-43.52
'00:38:50.200';-102;-30.4
