Time;Pleth;II
'00:59:06.600';-133;-78.24
'00:59:06.600';-125;-72.89
'00:59:06.600';-118;-61.9
'00:59:06.700';-111;-51.93
'00:59:06.700';-105;-47.64
'00:59:06.700';-101;-46.8
'00:59:06.700';-96;-45.38
'00:59:06.800';-90;-39.47
'00:59:06.800';-87;-20.44
'00:59:06.800';-87;12.99
'00:59:06.800';-96;33.04
'00:59:06.800';-112;37.44
'00:59:06.800';-127;35.58
'00:59:06.900';-140;31.55
'00:59:06.900';-144;24.98
'00:59:06.900';-142;23.41
'00:59:06.900';-132;25.27
'00:59:06.900';-117;93.94
'00:59:07.000';-101;78.18
'00:59:07.000';-89;12.68
'00:59:07.000';-80;-54.72
'00:59:07.000';-73;-68.23
'00:59:07.100';-69;-66
'00:59:07.100';-67;-65.52
'00:59:07.100';-64;-61.9
'00:59:07.100';-62;-56.14
'00:59:07.100';-60;-47.62
'00:59:07.100';-59;-32.33
'00:59:07.200';-58;-11.77
'00:59:07.200';-59;16.61
'00:59:07.200';-68;38.01
'00:59:07.200';-84;42.47
'00:59:07.200';-105;37.32
'00:59:07.300';-122;33.04
'00:59:07.300';-132;29.14
'00:59:07.300';-132;27.68
'00:59:07.300';-124;28.56
'00:59:07.300';-112;27.74
'00:59:07.400';-99;26.67
'00:59:07.400';-88;25.07
'00:59:07.400';-80;22.9
'00:59:07.400';-76;18.81
'00:59:07.400';-72;15.03
'00:59:07.500';-71;6.97
'00:59:07.500';-72;5.88
'00:59:07.500';-71;7.92
'00:59:07.500';-71;10.59
'00:59:07.600';-71;11.92
'00:59:07.600';-71;13.33
'00:59:07.600';-70;12.24
'00:59:07.600';-68;10.05
'00:59:07.600';-66;58.77
'00:59:07.600';-63;133.65
'00:59:07.700';-61;-0.85
'00:59:07.700';-59;-50.54
'00:59:07.700';-59;-76.59
'00:59:07.700';-57;-73.8
'00:59:07.700';-56;-66.72
'00:59:07.800';-54;-59.18
'00:59:07.800';-52;-52.28
'00:59:07.800';-53;-46
'00:59:07.800';-57;-40.58
'00:59:07.800';-75;-27.79
'00:59:07.900';-108;-6.07
'00:59:07.900';-149;18.33
'00:59:07.900';-187;41.66
'00:59:07.900';-219;44.94
'00:59:08.000';-243;53.81
'00:59:08.000';-258;145.12
'00:59:08.000';-265;36.21
'00:59:08.000';-263;-8.23
'00:59:08.000';-253;-55.24
'00:59:08.000';-238;-61.81
'00:59:08.100';-217;-56.52
'00:59:08.100';-194;-46.69
'00:59:08.100';-173;-37.85
'00:59:08.100';-157;-30.76
'00:59:08.200';-144;-25.23
'00:59:08.200';-135;-18.77
'00:59:08.200';-128;-9.17
'00:59:08.200';-121;7.13
'00:59:08.200';-114;27.75
'00:59:08.200';-108;37.47
'00:59:08.300';-105;32.76
'00:59:08.300';-105;24.5
'00:59:08.300';-106;17.32
'00:59:08.300';-105;10.37
'00:59:08.300';-100;48.06
'00:59:08.400';-92;190.96
'00:59:08.400';-83;16.55
'00:59:08.400';-74;-45.62
'00:59:08.400';-66;-96.85
'00:59:08.400';-60;-89.26
'00:59:08.500';-58;-84.78
'00:59:08.500';-56;-78.7
'00:59:08.500';-54;-67.22
'00:59:08.500';-53;-56.43
'00:59:08.500';-53;-44.18
'00:59:08.500';-53;-27.17
'00:59:08.600';-59;2.42
'00:59:08.600';-73;27.22
'00:59:08.600';-94;35.47
'00:59:08.600';-118;32.73
'00:59:08.700';-140;29.09
'00:59:08.700';-154;25.87
'00:59:08.700';-157;25.49
'00:59:08.700';-150;26.3
'00:59:08.700';-137;26.21
'00:59:08.800';-122;25.25
'00:59:08.800';-110;22.98
'00:59:08.800';-100;18.82
'00:59:08.800';-93;14.66
'00:59:08.800';-89;97.03
'00:59:08.900';-87;114.04
'00:59:08.900';-85;24.47
'00:59:08.900';-83;-65.69
'00:59:08.900';-81;-78.69
'00:59:08.900';-79;-73.4
'00:59:09.000';-76;-70.43
'00:59:09.000';-74;-65.65
'00:59:09.000';-71;-56.15
'00:59:09.000';-71;-43.1
'00:59:09.000';-74;-29.95
'00:59:09.100';-89;-10.08
'00:59:09.100';-118;10.31
'00:59:09.100';-150;24.77
'00:59:09.100';-182;31.1
'00:59:09.100';-207;33.32
'00:59:09.100';-223;32.74
'00:59:09.200';-233;30.82
'00:59:09.200';-236;26.41
'00:59:09.200';-230;21.83
'00:59:09.300';-216;16.71
'00:59:09.300';-197;10.9
'00:59:09.300';-175;9.39
'00:59:09.300';-156;10.84
'00:59:09.300';-140;13.37
'00:59:09.300';-129;14.74
'00:59:09.300';-121;14.83
'00:59:09.400';-116;56.74
'00:59:09.400';-110;83.9
'00:59:09.400';-104;-11.1
'00:59:09.400';-99;-66.6
'00:59:09.500';-94;-76.47
'00:59:09.500';-88;-62.53
'00:59:09.500';-83;-45.39
'00:59:09.500';-76;-35.25
'00:59:09.500';-72;-30.67
'00:59:09.600';-69;-26.67
'00:59:09.600';-66;-23.95
'00:59:09.600';-71;-14.96
'00:59:09.600';-86;3.27
'00:59:09.700';-112;20.01
'00:59:09.700';-142;24.23
'00:59:09.700';-169;24.11
'00:59:09.700';-187;22.31
'00:59:09.700';-199;21.16
'00:59:09.800';-202;22.38
'00:59:09.800';-197;25.91
'00:59:09.800';-186;27.14
'00:59:09.800';-169;26.06
'00:59:09.800';-152;21.4
'00:59:09.800';-133;18.16
'00:59:09.900';-119;57.4
'00:59:09.900';-108;186.39
'00:59:09.900';-101;20.13
'00:59:09.900';-97;-34.87
'00:59:10.000';-93;-74.8
'00:59:10.000';-91;-74.97
'00:59:10.000';-87;-75.44
'00:59:10.000';-83;-75.63
'00:59:10.000';-78;-72.58
'00:59:10.100';-74;-61.17
'00:59:10.100';-70;-35.24
'00:59:10.100';-66;-10.69
'00:59:10.100';-69;6.62
'00:59:10.100';-84;21.88
'00:59:10.100';-105;31.64
'00:59:10.100';-130;28.74
'00:59:10.200';-153;22.17
'00:59:10.200';-169;19.42
'00:59:10.200';-178;24.15
'00:59:10.200';-176;29.34
'00:59:10.300';-167;29.17
'00:59:10.300';-150;25.37
'00:59:10.300';-129;20.6
'00:59:10.300';-114;105.82
'00:59:10.300';-103;69.98
'00:59:10.400';-96;-8.5
'00:59:10.400';-94;-72.6
'00:59:10.400';-92;-77.35
'00:59:10.400';-89;-67.94
'00:59:10.400';-85;-59.54
'00:59:10.500';-82;-52.73
'00:59:10.500';-79;-47.28
'00:59:10.500';-75;-43.46
'00:59:10.500';-71;-36.58
'00:59:10.500';-73;-18.52
'00:59:10.600';-85;12.68
'00:59:10.600';-106;42.26
'00:59:10.600';-131;44.42
'00:59:10.600';-156;36.19
'00:59:10.600';-173;26.39
'00:59:10.700';-183;13.39
'00:59:10.700';-182;5.26
'00:59:10.700';-174;5.11
'00:59:10.700';-160;6.58
'00:59:10.800';-140;7.76
'00:59:10.800';-121;6.25
'00:59:10.800';-108;3.94
'00:59:10.800';-99;0.77
'00:59:10.800';-94;-2.35
'00:59:10.800';-91;-2.2
'00:59:10.900';-86;-5.16
'00:59:10.900';-83;-3.23
'00:59:10.900';-81;-3.87
'00:59:10.900';-79;-6.89
'00:59:10.900';-75;-10.69
'00:59:11.000';-74;-16.41
'00:59:11.000';-72;-20.21
'00:59:11.000';-69;-15.43
'00:59:11.000';-65;-12.3
'00:59:11.000';-62;-9.5
'00:59:11.100';-58;-9.71
'00:59:11.100';-56;-11.02
'00:59:11.100';-55;-11.32
'00:59:11.100';-52;-6.74
'00:59:11.100';-51;0.62
'00:59:11.100';-50;14.73
'00:59:11.200';-48;62.47
'00:59:11.200';-48;211.56
'00:59:11.200';-46;37.08
'00:59:11.200';-45;-29.39
'00:59:11.300';-46;-90.9
'00:59:11.300';-45;-91.86
'00:59:11.300';-44;-76.65
'00:59:11.300';-44;-55.5
'00:59:11.400';-44;-41.89
'00:59:11.400';-45;-31.81
'00:59:11.400';-50;-25.02
'00:59:11.400';-68;-17.08
'00:59:11.400';-104;2.56
'00:59:11.400';-147;35.17
'00:59:11.400';-190;43.02
'00:59:11.500';-228;46.69
'00:59:11.500';-259;42.39
'00:59:11.500';-277;35.96
'00:59:11.500';-288;31.22
'00:59:11.500';-292;29.61
'00:59:11.600';-286;30.56
'00:59:11.600';-272;30.71
'00:59:11.600';-248;30.52
'00:59:11.600';-222;29.76
'00:59:11.600';-195;26.43
'00:59:11.700';-174;23.05
'00:59:11.700';-158;106.79
'00:59:11.700';-146;72.86
'00:59:11.700';-135;0.8
'00:59:11.700';-126;-75.49
'00:59:11.800';-116;-81.32
'00:59:11.800';-107;-75.16
'00:59:11.800';-100;-69.05
'00:59:11.800';-93;-58.82
'00:59:11.900';-88;-51.62
'00:59:11.900';-82;-44.99
'00:59:11.900';-76;-34.5
'00:59:11.900';-71;-22.5
'00:59:11.900';-71;0.39
'00:59:11.900';-81;26.95
'00:59:12.000';-99;40.13
'00:59:12.000';-120;35.31
'00:59:12.000';-139;26.55
'00:59:12.000';-153;16.28
'00:59:12.100';-160;10.55
'00:59:12.100';-158;8.62
'00:59:12.100';-150;16.42
'00:59:12.100';-135;99.21
'00:59:12.200';-116;178.06
'00:59:12.200';-100;17.3
'00:59:12.200';-88;-47.2
'00:59:12.200';-80;-84.02
'00:59:12.200';-75;-75.8
'00:59:12.200';-71;-72.2
'00:59:12.300';-68;-63.68
'00:59:12.300';-67;-49.51
'00:59:12.300';-66;-33.2
'00:59:12.300';-64;-19.13
'00:59:12.300';-62;-6.84
'00:59:12.300';-63;8.14
'00:59:12.400';-72;29.22
'00:59:12.400';-91;44.52
'00:59:12.400';-115;44.85
'00:59:12.400';-135;42.39
'00:59:12.400';-149;36.23
'00:59:12.500';-155;31.07
'00:59:12.500';-148;25.99
'00:59:12.500';-136;20.96
'00:59:12.500';-121;17.97
'00:59:12.500';-106;17.54
'00:59:12.600';-94;17.69
'00:59:12.600';-87;19.3
'00:59:12.600';-82;18.92
'00:59:12.700';-80;15.95
'00:59:12.700';-77;9.25
'00:59:12.700';-76;4.07
'00:59:12.700';-74;101.17
'00:59:12.700';-74;56.38
'00:59:12.700';-72;-5.52
'00:59:12.700';-70;-62.85
'00:59:12.800';-67;-69.06
'00:59:12.800';-64;-65.43
'00:59:12.800';-61;-61.3
'00:59:12.800';-57;-58.31
'00:59:12.800';-54;-51.2
'00:59:12.900';-53;-38.8
'00:59:12.900';-57;-22.94
'00:59:12.900';-72;-11.94
'00:59:12.900';-98;7.91
'00:59:13.000';-132;28.25
'00:59:13.000';-169;33.21
'00:59:13.000';-199;31.99
'00:59:13.000';-221;26.76
'00:59:13.100';-236;23.99
'00:59:13.100';-242;21.41
'00:59:13.100';-239;17.57
'00:59:13.100';-228;16.43
'00:59:13.100';-212;16.28
'00:59:13.100';-192;14.57
'00:59:13.100';-170;13.48
'00:59:13.200';-151;13.63
'00:59:13.200';-137;13.01
'00:59:13.200';-127;11.86
'00:59:13.200';-119;10.36
'00:59:13.200';-114;9.1
'00:59:13.300';-109;9.66
'00:59:13.300';-104;17.51
'00:59:13.300';-99;130.64
'00:59:13.300';-93;38.77
'00:59:13.400';-87;-11.07
'00:59:13.400';-83;-72.57
'00:59:13.400';-78;-87.82
'00:59:13.400';-73;-90.07
'00:59:13.400';-68;-77.5
'00:59:13.500';-65;-58.14
'00:59:13.500';-63;-45.08
'00:59:13.500';-61;-39
'00:59:13.500';-60;-29.46
'00:59:13.500';-68;-21.35
'00:59:13.500';-90;-5.34
'00:59:13.600';-119;17.54
'00:59:13.600';-151;39.59
'00:59:13.600';-178;41.39
'00:59:13.600';-199;35.43
'00:59:13.600';-212;28.98
'00:59:13.700';-217;23.62
'00:59:13.700';-216;15.53
'00:59:13.700';-207;11.24
'00:59:13.700';-190;8.62
'00:59:13.800';-170;10.94
'00:59:13.800';-151;39.72
'00:59:13.800';-133;190.11
'00:59:13.800';-121;25.42
'00:59:13.900';-110;-24.15
'00:59:13.900';-104;-79.61
'00:59:13.900';-100;-84.27
'00:59:13.900';-95;-81.26
'00:59:13.900';-91;-74.15
'00:59:13.900';-88;-67.04
'00:59:13.900';-83;-59.24
'00:59:14.000';-79;-46.52
'00:59:14.000';-74;-28.68
'00:59:14.000';-76;-6.94
'00:59:14.000';-89;17.52
'00:59:14.100';-112;30.83
'00:59:14.100';-138;34.33
'00:59:14.100';-160;36.69
'00:59:14.100';-177;34.69
'00:59:14.100';-187;29.8
'00:59:14.200';-187;22.43
'00:59:14.200';-179;18.37
'00:59:14.200';-162;17.22
'00:59:14.200';-142;14.12
'00:59:14.200';-125;29.53
'00:59:14.200';-110;177.84
'00:59:14.300';-100;41.78
'00:59:14.300';-93;-16.03
'00:59:14.300';-88;-81.28
'00:59:14.300';-83;-87.2
'00:59:14.300';-79;-78.15
'00:59:14.400';-77;-64.26
'00:59:14.400';-73;-54.77
'00:59:14.400';-70;-40.09
'00:59:14.400';-65;-27.19
'00:59:14.400';-62;-15.13
'00:59:14.500';-64;-0.72
'00:59:14.500';-75;14.66
'00:59:14.500';-96;25.91
'00:59:14.500';-120;26.61
'00:59:14.500';-145;22.61
'00:59:14.600';-161;18.29
'00:59:14.600';-171;18.15
'00:59:14.600';-173;58.11
'00:59:14.600';-163;155.47
'00:59:14.600';-147;20.77
'00:59:14.700';-129;-30.44
'00:59:14.700';-112;-70.4
'00:59:14.700';-100;-72.56
'00:59:14.700';-91;-72.78
'00:59:14.700';-87;-63.12
'00:59:14.800';-81;-42.04
'00:59:14.800';-76;-25.99
'00:59:14.800';-74;-19
'00:59:14.800';-71;-10.83
'00:59:14.800';-69;0.15
'00:59:14.900';-74;16.36
'00:59:14.900';-88;23.03
'00:59:14.900';-105;18.4
'00:59:15.000';-121;20.24
'00:59:15.000';-130;23
'00:59:15.000';-131;21.38
'00:59:15.000';-124;17.97
'00:59:15.000';-109;15.92
'00:59:15.000';-92;15.95
'00:59:15.000';-79;16.24
'00:59:15.100';-71;15.48
'00:59:15.100';-65;13.94
'00:59:15.100';-64;15.36
'00:59:15.200';-64;14.07
'00:59:15.200';-64;10.15
'00:59:15.200';-65;5.19
'00:59:15.200';-65;2.72
'00:59:15.200';-63;1.58
'00:59:15.200';-62;1.03
'00:59:15.200';-58;2.17
'00:59:15.300';-58;2.7
'00:59:15.300';-54;1.25
'00:59:15.300';-51;1.18
'00:59:15.300';-50;-0.21
'00:59:15.400';-50;-0.96
'00:59:15.400';-48;-1.22
'00:59:15.400';-48;17.71
'00:59:15.400';-49;138.05
'00:59:15.500';-50;-7.55
'00:59:15.500';-51;-47.43
'00:59:15.500';-50;-86.97
'00:59:15.500';-49;-76.24
'00:59:15.500';-51;-66.26
'00:59:15.600';-50;-58.62
'00:59:15.600';-49;-50.12
'00:59:15.600';-49;-41.22
'00:59:15.600';-52;-33.33
'00:59:15.600';-68;-25.01
'00:59:15.700';-99;-9.78
'00:59:15.700';-135;13.81
'00:59:15.700';-169;36.52
'00:59:15.700';-194;42.89
'00:59:15.700';-215;40.05
'00:59:15.800';-229;83.64
'00:59:15.800';-236;140.26
'00:59:15.800';-233;-2.07
'00:59:15.800';-223;-17.01
'00:59:15.800';-209;-43.22
'00:59:15.800';-193;-49.97
'00:59:15.800';-178;-47.63
'00:59:15.900';-161;-44.63
'00:59:15.900';-150;-40.93
'00:59:15.900';-138;-37.85
'00:59:15.900';-131;-29.33
'00:59:16.000';-126;-17.35
'00:59:16.000';-120;-1.19
'00:59:16.000';-115;10.03
'00:59:16.000';-110;17.1
'00:59:16.000';-107;19.34
'00:59:16.100';-107;19.63
'00:59:16.100';-110;60.88
'00:59:16.100';-111;139.35
'00:59:16.100';-110;26.07
'00:59:16.100';-103;-40.55
'00:59:16.200';-94;-78.94
'00:59:16.200';-84;-73.21
'00:59:16.200';-77;-65.51
'00:59:16.200';-74;-59.47
'00:59:16.300';-70;-47.85
'00:59:16.300';-69;-32.19
'00:59:16.300';-69;-23.13
'00:59:16.300';-68;-8.92
'00:59:16.300';-67;13.16
'00:59:16.300';-66;34.56
'00:59:16.400';-68;46.77
'00:59:16.400';-72;46.92
'00:59:16.400';-78;46.55
'00:59:16.400';-83;44.24
'00:59:16.500';-85;38.56
'00:59:16.500';-80;29.68
'00:59:16.500';-75;21.21
'00:59:16.500';-71;15.8
'00:59:16.500';-66;9.54
'00:59:16.600';-64;17.83
'00:59:16.600';-61;150.09
'00:59:16.600';-60;73.55
'00:59:16.600';-61;-14.72
'00:59:16.600';-63;-83.89
'00:59:16.700';-65;-94.63
'00:59:16.700';-66;-84.28
'00:59:16.700';-67;-70.26
'00:59:16.700';-68;-59.36
'00:59:16.700';-69;-46.38
'00:59:16.800';-72;-37.56
'00:59:16.800';-83;-32.37
'00:59:16.800';-107;-28.47
'00:59:16.800';-137;-11
'00:59:16.800';-164;11.77
'00:59:16.800';-186;26.9
'00:59:16.800';-201;26.28
'00:59:16.900';-213;23.57
'00:59:16.900';-218;21.28
'00:59:16.900';-218;20.39
'00:59:17.000';-208;18.96
'00:59:17.000';-194;16.75
'00:59:17.000';-179;17.19
'00:59:17.000';-163;62.67
'00:59:17.000';-152;96.08
'00:59:17.000';-145;6.49
'00:59:17.000';-138;-67.43
'00:59:17.100';-134;-78.65
'00:59:17.100';-130;-70.86
'00:59:17.100';-125;-62.08
'00:59:17.100';-120;-57.27
'00:59:17.200';-115;-46.25
'00:59:17.200';-111;-37.44
'00:59:17.200';-108;-31.78
'00:59:17.200';-106;-22.21
'00:59:17.200';-113;-7.1
'00:59:17.200';-126;18.07
'00:59:17.300';-142;35.53
'00:59:17.300';-155;37.3
'00:59:17.300';-163;33.86
'00:59:17.300';-166;30.78
'00:59:17.400';-164;27.86
'00:59:17.400';-158;23.3
'00:59:17.400';-145;19.43
'00:59:17.400';-129;18.31
'00:59:17.400';-116;21.11
'00:59:17.400';-107;21.07
'00:59:17.500';-102;17.08
'00:59:17.500';-99;67.35
'00:59:17.500';-97;146.44
'00:59:17.500';-96;-2.04
'00:59:17.500';-95;-60.3
'00:59:17.600';-93;-86.18
'00:59:17.600';-92;-75.95
'00:59:17.600';-88;-62.49
'00:59:17.600';-85;-50.85
'00:59:17.600';-83;-44.48
'00:59:17.700';-80;-33.53
'00:59:17.700';-79;-23.85
'00:59:17.700';-83;-12.27
'00:59:17.700';-97;5.8
'00:59:17.800';-119;24.4
'00:59:17.800';-144;34.91
'00:59:17.800';-161;34.97
'00:59:17.800';-177;29.1
'00:59:17.900';-186;25.59
'00:59:17.900';-190;22.57
'00:59:17.900';-186;22.32
'00:59:17.900';-174;22.54
'00:59:17.900';-158;22.15
'00:59:18.000';-144;20.55
'00:59:18.000';-133;16.5
'00:59:18.000';-125;6.97
'00:59:18.000';-119;4.11
'00:59:18.000';-114;4.98
'00:59:18.000';-110;5.35
'00:59:18.000';-106;6.37
'00:59:18.100';-101;6.82
'00:59:18.100';-97;7.35
'00:59:18.100';-93;14.14
'00:59:18.100';-91;107.33
'00:59:18.200';-86;2.68
'00:59:18.200';-81;-16.33
'00:59:18.200';-78;-58.9
'00:59:18.200';-76;-63.98
'00:59:18.200';-74;-58.26
'00:59:18.300';-72;-50.12
'00:59:18.300';-71;-42.01
'00:59:18.300';-69;-35.62
'00:59:18.300';-70;-30.33
'00:59:18.400';-74;-24.97
'00:59:18.400';-87;-9.07
'00:59:18.400';-109;14.7
'00:59:18.400';-134;24.72
'00:59:18.400';-156;28.08
'00:59:18.400';-174;26.07
'00:59:18.400';-187;22.35
'00:59:18.500';-197;17.81
'00:59:18.500';-201;12.24
'00:59:18.500';-197;10.6
'00:59:18.500';-184;15.58
'00:59:18.500';-167;15.3
'00:59:18.600';-151;10.86
'00:59:18.600';-136;6.55
'00:59:18.600';-124;55.58
'00:59:18.600';-117;162.99
'00:59:18.700';-113;-16.5
'00:59:18.700';-110;-46.41
'00:59:18.700';-105;-70.81
'00:59:18.700';-100;-70.19
'00:59:18.800';-94;-66.94
'00:59:18.800';-89;-61.72
'00:59:18.800';-86;-55.98
'00:59:18.800';-83;-46.71
'00:59:18.800';-81;-39.8
'00:59:18.800';-77;-19.12
'00:59:18.800';-76;11.39
'00:59:18.900';-85;26.1
'00:59:18.900';-101;30.19
'00:59:18.900';-122;26.42
'00:59:18.900';-138;19.58
'00:59:19.000';-146;14.98
'00:59:19.000';-152;18.48
'00:59:19.000';-149;99.12
'00:59:19.000';-139;83.8
'00:59:19.000';-126;27.28
'00:59:19.100';-112;-39.5
'00:59:19.100';-101;-75.26
'00:59:19.100';-90;-74.23
'00:59:19.100';-85;-70.29
'00:59:19.200';-83;-56.17
'00:59:19.200';-81;-36.48
'00:59:19.200';-78;-22.38
'00:59:19.200';-78;-9.86
'00:59:19.200';-78;3.23
'00:59:19.300';-77;18.99
'00:59:19.300';-86;32.82
'00:59:19.300';-101;37.67
'00:59:19.300';-118;32.48
'00:59:19.300';-133;27.1
'00:59:19.300';-140;23.97
'00:59:19.400';-136;23.53
'00:59:19.400';-125;26.01
'00:59:19.400';-110;30.41
'00:59:19.400';-95;29.78
'00:59:19.400';-86;24.45
'00:59:19.400';-80;17.27
'00:59:19.500';-77;10.62
'00:59:19.500';-76;4.26
'00:59:19.500';-75;37.71
'00:59:19.500';-76;193.03
'00:59:19.500';-77;12.08
'00:59:19.600';-76;-25.05
'00:59:19.600';-75;-77.71
'00:59:19.600';-72;-90.84
'00:59:19.600';-70;-79.31
'00:59:19.700';-67;-60.97
'00:59:19.700';-65;-43.17
'00:59:19.700';-65;-35.2
'00:59:19.700';-65;-28.46
'00:59:19.700';-68;-19.79
'00:59:19.800';-83;-7.57
'00:59:19.800';-108;6.97
'00:59:19.800';-137;20.53
'00:59:19.800';-164;36.26
'00:59:19.800';-185;41.62
'00:59:19.900';-201;39.07
'00:59:19.900';-209;36.36
'00:59:19.900';-208;32.87
'00:59:19.900';-199;27.29
'00:59:19.900';-185;15.69
'00:59:20.000';-169;12.14
'00:59:20.000';-153;9.6
'00:59:20.000';-139;9.34
'00:59:20.000';-129;8.92
'00:59:20.000';-122;8.16
'00:59:20.100';-115;7.36
'00:59:20.100';-110;5.77
'00:59:20.100';-103;4.1
'00:59:20.100';-100;4.07
'00:59:20.200';-96;38.95
'00:59:20.200';-90;108.38
'00:59:20.200';-86;-18.58
'00:59:20.200';-82;-68.34
'00:59:20.200';-79;-86.86
'00:59:20.300';-76;-76.74
'00:59:20.300';-72;-61.02
'00:59:20.300';-70;-56.19
'00:59:20.300';-68;-52.31
'00:59:20.300';-66;-50.72
'00:59:20.300';-66;-45.36
'00:59:20.300';-73;-34.61
'00:59:20.400';-94;-3.19
'00:59:20.400';-121;34.07
'00:59:20.400';-152;43.02
'00:59:20.400';-177;39.85
'00:59:20.500';-197;34.57
'00:59:20.500';-210;25.72
'00:59:20.500';-216;17.74
'00:59:20.500';-215;17.31
'00:59:20.500';-207;17.19
'00:59:20.500';-189;19.12
'00:59:20.600';-169;22.96
'00:59:20.600';-151;75.54
'00:59:20.600';-134;170.29
'00:59:20.600';-124;6.83
'00:59:20.700';-116;-60.12
'00:59:20.700';-110;-89.19
'00:59:20.700';-104;-86.67
'00:59:20.700';-97;-78.66
'00:59:20.700';-93;-67.51
'00:59:20.800';-88;-55.9
'00:59:20.800';-84;-41.85
'00:59:20.800';-80;-31.21
'00:59:20.800';-77;-17.11
'00:59:20.800';-82;2.43
'00:59:20.900';-97;22.4
'00:59:20.900';-119;27.96
'00:59:20.900';-140;31.92
'00:59:20.900';-157;32.94
'00:59:20.900';-166;29.62
'00:59:21.000';-166;21.51
'00:59:21.000';-159;16.28
'00:59:21.000';-145;16.65
'00:59:21.000';-127;16.78
'00:59:21.000';-111;18.46
'00:59:21.100';-98;24.1
'00:59:21.100';-89;115.18
'00:59:21.100';-83;86.04
'00:59:21.100';-79;-5.92
'00:59:21.100';-77;-97.8
'00:59:21.200';-74;-91.61
'00:59:21.200';-71;-79.76
'00:59:21.200';-68;-65.8
'00:59:21.200';-65;-49.16
'00:59:21.200';-64;-39.95
'00:59:21.300';-62;-37.51
'00:59:21.300';-60;-34.96
'00:59:21.300';-61;-28.29
'00:59:21.300';-73;-9.4
'00:59:21.300';-93;20.56
'00:59:21.300';-118;31.14
'00:59:21.400';-141;26.51
'00:59:21.400';-158;16.24
'00:59:21.400';-167;5.14
'00:59:21.400';-169;-7.59
'00:59:21.400';-161;-16.38
'00:59:21.500';-146;-20.39
'00:59:21.500';-129;-15.18
'00:59:21.500';-113;-14.58
'00:59:21.500';-99;-13.65
'00:59:21.600';-91;-12.2
'00:59:21.600';-83;-9.94
'00:59:21.600';-81;-9.26
'00:59:21.600';-78;-9.18
'00:59:21.600';-76;-11
'00:59:21.600';-74;-7.78
'00:59:21.700';-71;8.89
'00:59:21.700';-70;152.74
'00:59:21.700';-68;38.58
'00:59:21.700';-63;-7.29
'00:59:21.700';-60;-61.22
'00:59:21.800';-58;-69.65
'00:59:21.800';-54;-57.89
'00:59:21.800';-50;-41.87
'00:59:21.800';-48;-30.89
'00:59:21.900';-49;-29.04
'00:59:21.900';-48;-25.4
'00:59:21.900';-51;-14.88
'00:59:21.900';-66;1.25
'00:59:21.900';-94;18.3
'00:59:21.900';-126;37.13
'00:59:22.000';-160;55.79
'00:59:22.000';-186;54.5
'00:59:22.000';-206;84.14
'00:59:22.000';-217;191.61
'00:59:22.100';-219;27.27
'00:59:22.100';-215;-6.08
'00:59:22.100';-201;-51.41
'00:59:22.100';-184;-59.49
'00:59:22.100';-162;-48.6
'00:59:22.100';-143;-41.91
'00:59:22.200';-127;-43.09
'00:59:22.200';-113;-41.43
'00:59:22.200';-107;-36.54
'00:59:22.200';-101;-23.87
'00:59:22.200';-96;2.02
'00:59:22.300';-91;27.19
'00:59:22.300';-90;47.74
'00:59:22.300';-94;61.22
'00:59:22.300';-104;53.63
'00:59:22.400';-112;39.12
'00:59:22.400';-115;26.96
'00:59:22.400';-111;19.14
'00:59:22.400';-101;23.18
'00:59:22.400';-89;55.99
'00:59:22.400';-76;146.93
'00:59:22.500';-69;246.89
'00:59:22.500';-64;236
'00:59:22.500';-62;100.55
'00:59:22.500';-61;-165.29
'00:59:22.500';-60;-232.56
'00:59:22.600';-60;-215.25
'00:59:22.600';-60;-194.09
'00:59:22.600';-60;-173.32
'00:59:22.600';-61;-145.78
'00:59:22.600';-63;-125.74
'00:59:22.700';-60;-101.66
'00:59:22.700';-65;-57.92
'00:59:22.700';-79;-6.93
'00:59:22.700';-98;44.36
'00:59:22.700';-118;97.17
'00:59:22.800';-136;121.1
'00:59:22.800';-143;117.96
'00:59:22.800';-144;111.76
'00:59:22.800';-138;99.63
'00:59:22.900';-127;86.52
'00:59:22.900';-112;69.66
'00:59:22.900';-99;62.89
'00:59:22.900';-88;66.43
'00:59:22.900';-82;61.88
'00:59:22.900';-79;53.71
'00:59:23.000';-79;59.53
'00:59:23.000';-79;156.49
'00:59:23.000';-77;40.35
'00:59:23.000';-77;-22.95
'00:59:23.000';-77;-83.64
'00:59:23.100';-77;-82.21
'00:59:23.100';-78;-77.06
'00:59:23.100';-76;-69.96
'00:59:23.100';-75;-64.5
'00:59:23.100';-73;-60.06
'00:59:23.200';-74;-51.18
'00:59:23.200';-81;-40.06
'00:59:23.200';-101;-23.05
'00:59:23.200';-134;3.57
'00:59:23.200';-166;23.94
'00:59:23.300';-195;27.67
'00:59:23.300';-219;22.58
'00:59:23.300';-236;14.66
'00:59:23.300';-244;6.37
'00:59:23.400';-242;-4.91
'00:59:23.400';-233;-13.8
'00:59:23.400';-215;-13.92
'00:59:23.400';-193;-11.67
'00:59:23.400';-171;-7.26
'00:59:23.400';-153;-3.99
'00:59:23.500';-142;-4.43
'00:59:23.500';-132;-3.97
'00:59:23.500';-126;-4.25
'00:59:23.500';-119;26.86
'00:59:23.500';-114;119.33
'00:59:23.600';-108;-6.44
'00:59:23.600';-102;-69.34
