Time;Pleth;II
'00:26:18.700';-119;93.63
'00:26:18.700';-115;117.42
'00:26:18.700';-109;95.02
'00:26:18.700';-106;26.75
'00:26:18.700';-102;-54.3
'00:26:18.800';-97;-92.73
'00:26:18.800';-94;-100.38
'00:26:18.800';-91;-100.15
'00:26:18.800';-89;-96.2
'00:26:18.900';-85;-91.27
'00:26:18.900';-84;-86.8
'00:26:18.900';-79;-83.52
'00:26:18.900';-79;-82.84
'00:26:18.900';-77;-68.61
'00:26:18.900';-78;-29.93
'00:26:19.000';-84;23.21
'00:26:19.000';-96;60.86
'00:26:19.000';-113;66.73
'00:26:19.000';-130;60.45
'00:26:19.100';-145;47.05
'00:26:19.100';-153;45.06
'00:26:19.100';-159;44.57
'00:26:19.100';-160;42.02
'00:26:19.100';-159;37.54
'00:26:19.100';-154;28.74
'00:26:19.200';-146;19.18
'00:26:19.200';-139;17.86
'00:26:19.200';-131;16.23
'00:26:19.200';-122;15.03
'00:26:19.200';-115;15.02
'00:26:19.300';-108;14.02
'00:26:19.300';-105;12.47
'00:26:19.300';-103;10.87
'00:26:19.300';-101;16.21
'00:26:19.300';-99;26.19
'00:26:19.400';-97;31.41
'00:26:19.400';-95;57.56
'00:26:19.400';-91;102.65
'00:26:19.400';-87;134.88
'00:26:19.500';-82;79.6
'00:26:19.500';-79;15.18
'00:26:19.500';-77;-60.62
'00:26:19.500';-74;-115.51
'00:26:19.500';-73;-134.09
'00:26:19.500';-73;-129.64
'00:26:19.600';-74;-115.78
'00:26:19.600';-75;-92.88
'00:26:19.600';-73;-82.52
'00:26:19.600';-74;-79.62
'00:26:19.700';-76;-75.95
'00:26:19.700';-81;-65.87
'00:26:19.700';-89;-36.21
'00:26:19.700';-102;27.97
'00:26:19.700';-120;69.26
'00:26:19.700';-136;67.38
'00:26:19.800';-151;61.12
'00:26:19.800';-161;49.91
'00:26:19.800';-170;41.87
'00:26:19.800';-176;37.24
'00:26:19.800';-177;40.7
'00:26:19.900';-174;38.99
'00:26:19.900';-168;34.34
'00:26:19.900';-160;27.74
'00:26:19.900';-150;20.48
'00:26:20.000';-139;16.87
'00:26:20.000';-130;14.54
'00:26:20.000';-122;41.76
'00:26:20.000';-114;98.05
'00:26:20.000';-110;15
'00:26:20.000';-107;-14.76
'00:26:20.000';-103;-16.54
'00:26:20.100';-101;-19.23
'00:26:20.100';-98;-18.7
'00:26:20.100';-95;-18.14
'00:26:20.100';-92;-16.72
'00:26:20.200';-89;-15.33
'00:26:20.200';-87;-12.2
'00:26:20.200';-85;-6.02
'00:26:20.200';-86;0.98
'00:26:20.300';-93;6.99
'00:26:20.300';-106;7
'00:26:20.300';-121;4.91
'00:26:20.300';-135;3.15
'00:26:20.300';-145;3.1
'00:26:20.400';-154;3.86
'00:26:20.400';-160;2.88
'00:26:20.400';-162;0.59
'00:26:20.400';-163;-6.5
'00:26:20.400';-160;31.93
'00:26:20.500';-155;27.92
'00:26:20.500';-147;2.19
'00:26:20.500';-136;-50.97
'00:26:20.500';-125;-32.11
'00:26:20.500';-117;-18.83
'00:26:20.600';-108;-16.93
'00:26:20.600';-104;-18.81
'00:26:20.600';-101;-16.91
'00:26:20.600';-97;-11.41
'00:26:20.600';-93;2.2
'00:26:20.600';-90;16.97
'00:26:20.700';-87;24.47
'00:26:20.700';-88;27.14
'00:26:20.700';-94;22.93
'00:26:20.700';-102;16.4
'00:26:20.800';-110;10.37
'00:26:20.800';-117;6.46
'00:26:20.800';-119;9.6
'00:26:20.800';-117;8.45
'00:26:20.800';-112;6.5
'00:26:20.900';-105;4.18
'00:26:20.900';-97;1.53
'00:26:20.900';-89;-0.62
'00:26:20.900';-84;-3.78
'00:26:20.900';-80;0.63
'00:26:20.900';-79;5.85
'00:26:21.000';-76;5.93
'00:26:21.000';-76;5.62
'00:26:21.000';-76;5.45
'00:26:21.000';-74;4.47
'00:26:21.100';-75;1.93
'00:26:21.100';-73;-0.37
'00:26:21.100';-74;5.52
'00:26:21.100';-71;7.7
'00:26:21.100';-69;47.92
'00:26:21.100';-69;40.64
'00:26:21.200';-67;-1.63
'00:26:21.200';-66;-58.28
'00:26:21.200';-67;-90.1
'00:26:21.200';-69;-26.67
'00:26:21.200';-68;-13.8
'00:26:21.300';-69;-2.99
'00:26:21.300';-70;5.3
'00:26:21.300';-70;7.5
'00:26:21.300';-71;9.97
'00:26:21.300';-75;13.68
'00:26:21.400';-88;17.76
'00:26:21.400';-107;23.84
'00:26:21.400';-128;25.98
'00:26:21.400';-144;18.39
'00:26:21.400';-158;18.18
'00:26:21.500';-165;15.95
'00:26:21.500';-171;11.19
'00:26:21.500';-176;3.31
'00:26:21.500';-178;-4.07
'00:26:21.500';-177;-4.59
'00:26:21.600';-174;-5.89
'00:26:21.600';-163;-4.91
'00:26:21.600';-156;2.35
'00:26:21.600';-145;9.78
'00:26:21.600';-137;10.46
'00:26:21.700';-130;9.9
'00:26:21.700';-125;6.57
'00:26:21.700';-119;-1.06
'00:26:21.700';-115;-10.66
'00:26:21.700';-112;-7.27
'00:26:21.800';-108;-2.78
'00:26:21.800';-103;-0.47
'00:26:21.800';-100;0.56
'00:26:21.800';-97;1.73
'00:26:21.900';-92;3.71
'00:26:21.900';-90;1.77
'00:26:21.900';-87;4.28
'00:26:21.900';-84;6.42
'00:26:21.900';-81;6.64
'00:26:21.900';-80;5.89
'00:26:22.000';-79;6.45
'00:26:22.000';-78;5.62
'00:26:22.000';-77;22.85
'00:26:22.000';-76;59.42
'00:26:22.100';-76;1.42
'00:26:22.100';-76;-47.59
'00:26:22.100';-75;-89.7
'00:26:22.100';-74;-18.13
'00:26:22.100';-74;4.2
'00:26:22.100';-73;5.56
'00:26:22.200';-74;1.52
'00:26:22.200';-73;9.68
'00:26:22.200';-75;17.17
'00:26:22.200';-79;18.77
'00:26:22.200';-88;20.98
'00:26:22.300';-103;26.46
'00:26:22.300';-124;30.59
'00:26:22.300';-141;27
'00:26:22.300';-155;14.74
'00:26:22.300';-165;6.12
'00:26:22.400';-174;3.06
'00:26:22.400';-182;2.08
'00:26:22.400';-186;0.23
'00:26:22.400';-191;-2.69
'00:26:22.500';-190;-3.99
'00:26:22.500';-187;-5.71
'00:26:22.500';-179;-7.17
'00:26:22.500';-169;-4.82
'00:26:22.500';-159;-0.93
'00:26:22.500';-146;0.75
'00:26:22.600';-137;-1.77
'00:26:22.600';-129;-1.86
'00:26:22.600';-123;28.9
'00:26:22.600';-118;28.98
'00:26:22.600';-114;-2.97
'00:26:22.700';-112;-63.37
'00:26:22.700';-107;-63.05
'00:26:22.700';-102;-31.68
'00:26:22.700';-96;-5.3
'00:26:22.700';-91;3.44
'00:26:22.800';-88;6.28
'00:26:22.800';-85;6.15
'00:26:22.800';-82;6.1
'00:26:22.800';-81;12.82
'00:26:22.800';-81;23.46
'00:26:22.900';-87;31.07
'00:26:22.900';-96;29.3
'00:26:22.900';-110;22.72
'00:26:22.900';-124;7.75
'00:26:22.900';-136;-9.47
'00:26:23.000';-146;-8.43
'00:26:23.000';-152;-6.45
'00:26:23.000';-156;-7.06
'00:26:23.000';-156;-7.04
'00:26:23.000';-155;-7.27
'00:26:23.100';-148;-7.21
'00:26:23.100';-139;-6.47
'00:26:23.100';-127;-2.78
'00:26:23.100';-119;2.57
'00:26:23.200';-111;4.67
'00:26:23.200';-105;2.37
'00:26:23.200';-99;0.67
'00:26:23.200';-96;0.79
'00:26:23.200';-92;1.93
'00:26:23.200';-91;-0.27
'00:26:23.300';-89;1.48
'00:26:23.300';-87;39.68
'00:26:23.300';-84;46.39
'00:26:23.300';-81;5.02
'00:26:23.300';-78;-57.74
'00:26:23.300';-74;-79.88
'00:26:23.400';-71;-19.53
'00:26:23.400';-69;-0.76
'00:26:23.400';-68;3.46
'00:26:23.400';-66;10.18
'00:26:23.500';-68;13.91
'00:26:23.500';-67;14.43
'00:26:23.500';-69;15.67
'00:26:23.500';-77;19.94
'00:26:23.500';-88;22.53
'00:26:23.500';-105;19.46
'00:26:23.600';-122;12.61
'00:26:23.600';-138;14.91
'00:26:23.600';-148;11.94
'00:26:23.600';-155;7.33
'00:26:23.700';-159;0.15
'00:26:23.700';-161;-3.19
'00:26:23.700';-162;-6.37
'00:26:23.700';-160;-11.05
'00:26:23.800';-156;-6.74
'00:26:23.800';-148;-2.11
'00:26:23.800';-139;3.27
'00:26:23.800';-129;5.15
'00:26:23.800';-120;3.86
'00:26:23.800';-113;-0.29
'00:26:23.900';-107;-3.2
'00:26:23.900';-102;1.08
'00:26:23.900';-99;7.01
'00:26:23.900';-95;9.06
'00:26:23.900';-91;9.03
'00:26:24.000';-89;8.43
'00:26:24.000';-85;7.53
'00:26:24.000';-81;6.09
'00:26:24.000';-79;6.64
'00:26:24.000';-76;6.48
'00:26:24.000';-75;6.37
'00:26:24.100';-73;14.36
'00:26:24.100';-72;68.16
'00:26:24.100';-70;9.91
'00:26:24.100';-69;-47.42
'00:26:24.200';-69;-96.56
'00:26:24.200';-68;-23.61
'00:26:24.200';-68;3.65
'00:26:24.200';-67;4.71
'00:26:24.200';-66;4.85
'00:26:24.300';-66;5.55
'00:26:24.300';-66;3.4
'00:26:24.300';-68;7.26
'00:26:24.300';-72;11.75
'00:26:24.300';-80;17.9
'00:26:24.400';-93;21.07
'00:26:24.400';-108;16.94
'00:26:24.400';-125;5.82
'00:26:24.400';-137;-3.86
'00:26:24.500';-148;-7.62
'00:26:24.500';-156;-4.83
'00:26:24.500';-161;-3.15
'00:26:24.500';-164;-4.23
'00:26:24.500';-165;-4.15
'00:26:24.500';-165;-5.11
'00:26:24.600';-159;-6.89
'00:26:24.600';-150;21.54
'00:26:24.600';-140;87.15
'00:26:24.600';-130;10.48
'00:26:24.700';-122;-39.19
'00:26:24.700';-117;-56.11
'00:26:24.700';-114;-15.1
'00:26:24.700';-112;-13.36
'00:26:24.700';-108;-3.17
'00:26:24.700';-105;2.96
'00:26:24.800';-101;10.12
'00:26:24.800';-97;12.84
'00:26:24.800';-94;12.01
'00:26:24.800';-91;12
'00:26:24.900';-92;11.23
'00:26:24.900';-98;12.43
'00:26:24.900';-110;11.5
'00:26:24.900';-124;9.23
'00:26:24.900';-134;6.18
'00:26:24.900';-143;2.22
'00:26:24.900';-150;-1.83
'00:26:25.000';-150;-6.49
'00:26:25.000';-146;-0.49
'00:26:25.000';-140;0.28
'00:26:25.000';-131;0.18
'00:26:25.100';-122;1.24
'00:26:25.100';-112;3.11
'00:26:25.100';-106;2.44
'00:26:25.100';-101;0.1
'00:26:25.100';-97;3.79
'00:26:25.200';-95;3.88
'00:26:25.200';-92;3.02
'00:26:25.200';-91;0.8
'00:26:25.200';-91;-1.46
'00:26:25.200';-89;5.88
'00:26:25.300';-86;15.86
'00:26:25.300';-84;55.76
'00:26:25.300';-81;119.19
'00:26:25.300';-78;202.39
'00:26:25.300';-78;-0.9
'00:26:25.400';-76;-93.63
'00:26:25.400';-77;-106.72
'00:26:25.400';-75;-100.02
'00:26:25.400';-76;-85.6
'00:26:25.400';-75;-73.16
'00:26:25.500';-74;-67.8
'00:26:25.500';-72;-63.01
'00:26:25.500';-73;-58.46
'00:26:25.500';-75;-49.41
'00:26:25.600';-79;-25.29
'00:26:25.600';-92;1.91
'00:26:25.600';-108;28.37
'00:26:25.600';-127;47.43
'00:26:25.600';-142;48.57
'00:26:25.600';-157;44.2
'00:26:25.600';-168;44.58
'00:26:25.700';-174;44.04
'00:26:25.700';-178;43.19
'00:26:25.700';-177;39.92
'00:26:25.700';-173;33.6
'00:26:25.800';-166;24.78
'00:26:25.800';-159;26.07
'00:26:25.800';-151;25.21
'00:26:25.800';-142;22.8
'00:26:25.900';-134;19.23
'00:26:25.900';-126;17.45
'00:26:25.900';-120;14.29
'00:26:25.900';-114;11.73
'00:26:25.900';-111;20.62
'00:26:25.900';-107;32.66
'00:26:25.900';-103;55.87
'00:26:26.000';-100;93.34
'00:26:26.000';-95;123.33
'00:26:26.000';-90;100.09
'00:26:26.000';-87;45.51
'00:26:26.100';-83;-30.73
'00:26:26.100';-80;-98.96
'00:26:26.100';-79;-122.9
'00:26:26.100';-77;-121.44
'00:26:26.100';-76;-117.42
'00:26:26.100';-76;-113.01
'00:26:26.200';-75;-102.06
'00:26:26.200';-75;-83.08
'00:26:26.200';-75;-63.72
'00:26:26.200';-76;-50.13
'00:26:26.300';-80;-23.01
'00:26:26.300';-88;21.78
'00:26:26.300';-101;57.25
'00:26:26.300';-117;62.75
'00:26:26.300';-133;67.51
'00:26:26.300';-147;60.58
'00:26:26.400';-157;54.25
'00:26:26.400';-160;49.24
'00:26:26.400';-160;44.02
'00:26:26.500';-157;38.42
'00:26:26.500';-149;32.01
'00:26:26.500';-142;27.71
'00:26:26.500';-133;25.4
'00:26:26.500';-124;22.71
'00:26:26.500';-118;18.35
'00:26:26.500';-112;14.07
'00:26:26.600';-107;12.63
'00:26:26.600';-103;11.25
'00:26:26.600';-100;7.41
'00:26:26.700';-97;9.76
'00:26:26.700';-95;8.27
'00:26:26.700';-93;6.41
'00:26:26.700';-90;3.82
'00:26:26.700';-88;1.61
'00:26:26.700';-84;1.38
'00:26:26.700';-81;-1.57
'00:26:26.800';-79;0.84
'00:26:26.800';-77;1.28
'00:26:26.800';-77;0.6
'00:26:26.800';-77;-0.89
'00:26:26.800';-74;-3.28
'00:26:26.900';-73;-6.66
'00:26:26.900';-72;-8.02
'00:26:26.900';-72;0.08
'00:26:26.900';-71;66.67
'00:26:27.000';-73;30.96
'00:26:27.000';-73;-21.26
'00:26:27.000';-71;-75.94
'00:26:27.000';-72;-82.04
'00:26:27.000';-72;-41.51
'00:26:27.000';-73;-16.4
'00:26:27.100';-72;7.75
'00:26:27.100';-73;10.99
'00:26:27.100';-73;10.99
'00:26:27.100';-75;10.65
'00:26:27.200';-79;10.2
'00:26:27.200';-90;13.29
'00:26:27.200';-105;18.87
'00:26:27.200';-123;19.41
'00:26:27.300';-141;14.41
'00:26:27.300';-154;17.43
'00:26:27.300';-164;13.79
'00:26:27.300';-172;6.79
'00:26:27.300';-178;-1.63
'00:26:27.300';-183;-5.9
'00:26:27.400';-186;-7.96
'00:26:27.400';-186;-10.04
'00:26:27.400';-184;-11.18
'00:26:27.400';-176;24.42
'00:26:27.400';-167;47.16
'00:26:27.400';-156;2.54
'00:26:27.500';-146;-56.65
'00:26:27.500';-136;-54.34
'00:26:27.500';-131;-31.62
'00:26:27.500';-126;-17.9
'00:26:27.600';-123;-12.54
'00:26:27.600';-118;-2.37
'00:26:27.600';-113;10.06
'00:26:27.600';-108;15.22
'00:26:27.600';-103;15.1
'00:26:27.600';-100;16.84
'00:26:27.700';-101;17.24
'00:26:27.700';-106;14.95
'00:26:27.700';-115;14.63
'00:26:27.700';-125;13.92
'00:26:27.800';-133;12.67
'00:26:27.800';-139;9.74
'00:26:27.800';-143;6.57
'00:26:27.800';-142;1.49
'00:26:27.800';-137;-1.61
'00:26:27.800';-130;-2.66
'00:26:27.900';-122;-1.37
'00:26:27.900';-113;5.91
'00:26:27.900';-107;10.06
'00:26:27.900';-102;9.55
'00:26:28.000';-98;9.01
'00:26:28.000';-97;6.43
'00:26:28.000';-96;3.81
'00:26:28.000';-95;0.08
'00:26:28.000';-95;-4.68
'00:26:28.000';-91;-1.98
'00:26:28.100';-90;2.28
'00:26:28.100';-87;7.68
'00:26:28.100';-85;10.34
'00:26:28.100';-85;11.93
'00:26:28.200';-83;12.7
'00:26:28.200';-81;12.79
'00:26:28.200';-80;13.33
'00:26:28.200';-77;14.39
'00:26:28.300';-76;13.04
'00:26:28.300';-76;33.08
'00:26:28.300';-76;87.96
'00:26:28.300';-74;7.94
'00:26:28.300';-76;-46.82
'00:26:28.400';-74;-99.7
'00:26:28.400';-74;-20.82
'00:26:28.400';-73;-0.34
'00:26:28.400';-73;2.9
'00:26:28.400';-74;5.54
'00:26:28.400';-75;8.37
'00:26:28.400';-77;9.47
'00:26:28.500';-80;9.66
'00:26:28.500';-89;12.95
'00:26:28.500';-105;18.58
'00:26:28.500';-122;20.72
'00:26:28.600';-140;16.31
'00:26:28.600';-156;7.89
'00:26:28.600';-169;-1.66
'00:26:28.600';-179;-8.5
'00:26:28.600';-185;-13.85
'00:26:28.600';-189;-8.17
'00:26:28.700';-191;-3.91
'00:26:28.700';-188;-2.49
'00:26:28.700';-184;-2.3
'00:26:28.800';-175;-3.94
'00:26:28.800';-165;-5.21
'00:26:28.800';-156;-7.28
'00:26:28.800';-148;19.54
'00:26:28.800';-141;36.41
'00:26:28.800';-135;-6.43
'00:26:28.900';-130;-67.72
'00:26:28.900';-123;-61.84
'00:26:28.900';-118;-26.3
'00:26:28.900';-114;0.53
'00:26:29.000';-110;6.34
'00:26:29.000';-107;7.29
'00:26:29.000';-103;7.58
'00:26:29.000';-99;13.12
'00:26:29.000';-98;19.06
'00:26:29.000';-98;24.16
'00:26:29.000';-103;27.62
'00:26:29.100';-111;25.95
'00:26:29.100';-124;18.65
'00:26:29.100';-137;5.13
'00:26:29.100';-148;-4.09
'00:26:29.200';-155;-2.81
'00:26:29.200';-159;-5.44
'00:26:29.200';-160;-6.49
'00:26:29.200';-159;-9.03
'00:26:29.200';-154;-9.02
'00:26:29.200';-147;-6.57
'00:26:29.300';-138;-1.94
'00:26:29.300';-129;1.15
'00:26:29.300';-119;2.81
'00:26:29.300';-112;2.13
'00:26:29.400';-107;3.01
'00:26:29.400';-102;3.57
'00:26:29.400';-100;2.67
'00:26:29.400';-96;3.52
'00:26:29.400';-94;6.44
'00:26:29.400';-90;7.7
'00:26:29.500';-88;44.71
'00:26:29.500';-85;28.12
'00:26:29.500';-82;-11.78
'00:26:29.500';-79;-63.91
'00:26:29.600';-77;-66.56
'00:26:29.600';-75;-21.3
'00:26:29.600';-73;11.51
'00:26:29.600';-72;13.51
'00:26:29.700';-72;13.26
'00:26:29.700';-75;11.44
'00:26:29.700';-75;9.91
'00:26:29.700';-78;10.27
'00:26:29.700';-88;17.47
'00:26:29.700';-104;29.17
'00:26:29.700';-123;34.69
'00:26:29.800';-139;24.05
'00:26:29.800';-153;9.23
'00:26:29.800';-162;-1.08
'00:26:29.900';-169;-9.86
'00:26:29.900';-174;-7.54
'00:26:29.900';-176;-7.29
'00:26:29.900';-176;-10.44
'00:26:29.900';-173;-13.77
'00:26:29.900';-165;-16.81
'00:26:29.900';-155;-19.41
'00:26:30.000';-143;-13.17
'00:26:30.000';-132;-10.04
'00:26:30.000';-123;-6.42
'00:26:30.000';-117;-3.99
'00:26:30.000';-114;-2.36
'00:26:30.100';-110;2.5
'00:26:30.100';-106;16.05
'00:26:30.100';-103;45.68
'00:26:30.100';-97;85.86
'00:26:30.200';-93;123.22
'00:26:30.200';-88;117.3
'00:26:30.200';-84;61.5
'00:26:30.200';-79;-14.65
'00:26:30.200';-77;-74
'00:26:30.300';-75;-98.42
'00:26:30.300';-74;-99.63
'00:26:30.300';-75;-96.51
'00:26:30.300';-74;-92.77
'00:26:30.300';-73;-85.25
'00:26:30.400';-74;-72.57
'00:26:30.400';-74;-50.93
'00:26:30.400';-73;-34.76
'00:26:30.400';-74;-15.27
'00:26:30.500';-78;17.6
'00:26:30.500';-87;46.74
'00:26:30.500';-100;56.4
'00:26:30.500';-116;52.96
'00:26:30.500';-130;57.44
'00:26:30.500';-141;58.68
'00:26:30.600';-146;56.91
'00:26:30.600';-149;50.15
'00:26:30.600';-146;36.86
'00:26:30.600';-139;27.24
'00:26:30.600';-130;15.99
'00:26:30.600';-120;14.09
'00:26:30.700';-112;17.21
'00:26:30.700';-105;15.39
'00:26:30.700';-103;15.62
'00:26:30.700';-101;16.31
'00:26:30.800';-100;15.17
'00:26:30.800';-98;13.76
'00:26:30.800';-95;10.61
'00:26:30.800';-95;8.49
'00:26:30.900';-92;8.31
'00:26:30.900';-90;7.38
'00:26:30.900';-90;27.1
'00:26:30.900';-87;87.21
'00:26:30.900';-85;29.6
'00:26:30.900';-83;-0.47
'00:26:31.000';-82;-35.87
'00:26:31.000';-81;-41.66
'00:26:31.000';-80;-37.79
'00:26:31.000';-80;-31.98
'00:26:31.000';-80;-28.89
'00:26:31.000';-81;-28.49
'00:26:31.100';-82;-28
'00:26:31.100';-82;-23.87
'00:26:31.100';-86;-16.19
'00:26:31.100';-95;-6.9
'00:26:31.200';-109;6.13
'00:26:31.200';-128;6.7
'00:26:31.200';-145;5.99
'00:26:31.200';-158;4.36
'00:26:31.200';-168;1.28
'00:26:31.200';-175;3.89
'00:26:31.300';-179;3.54
'00:26:31.300';-181;3.98
'00:26:31.300';-180;4.75
'00:26:31.300';-176;5.57
'00:26:31.400';-168;5.18
'00:26:31.400';-159;2.23
'00:26:31.400';-149;-6.04
'00:26:31.400';-142;-4.94
'00:26:31.400';-136;-0.24
'00:26:31.500';-130;4.97
'00:26:31.500';-125;7.96
'00:26:31.500';-122;8.86
'00:26:31.500';-118;7.17
'00:26:31.600';-114;3.02
'00:26:31.600';-109;10.76
'00:26:31.600';-105;77.54
'00:26:31.600';-100;25.24
'00:26:31.600';-96;-6.76
'00:26:31.600';-92;-10.96
'00:26:31.700';-90;-26.39
'00:26:31.700';-88;-35.6
'00:26:31.700';-86;-37.69
'00:26:31.700';-85;-31.5
'00:26:31.800';-85;-18.32
'00:26:31.800';-84;-3.22
'00:26:31.800';-84;6.49
'00:26:31.800';-85;12.42
'00:26:31.800';-91;14.93
'00:26:31.800';-106;13.63
'00:26:31.800';-123;6.46
'00:26:31.900';-140;3.63
'00:26:31.900';-156;6.02
'00:26:31.900';-166;6.42
'00:26:31.900';-173;7.22
'00:26:32.000';-180;6.04
'00:26:32.000';-180;4.6
'00:26:32.000';-180;0.23
'00:26:32.000';-176;-6.23
'00:26:32.100';-170;2.16
'00:26:32.100';-160;21.06
'00:26:32.100';-153;60.86
'00:26:32.100';-143;97.24
'00:26:32.100';-133;132.99
'00:26:32.100';-125;90.64
'00:26:32.100';-117;8.31
'00:26:32.200';-112;-49.61
'00:26:32.200';-109;-84.75
'00:26:32.200';-106;-100.42
'00:26:32.200';-104;-98.72
'00:26:32.300';-100;-94.65
'00:26:32.300';-96;-90.15
'00:26:32.300';-93;-85.78
'00:26:32.300';-90;-80.63
'00:26:32.400';-85;-62.38
'00:26:32.400';-81;-32.05
'00:26:32.400';-82;7.42
'00:26:32.400';-87;47.53
'00:26:32.400';-99;67.81
'00:26:32.400';-114;62.77
'00:26:32.500';-130;51.25
'00:26:32.500';-141;36.59
'00:26:32.500';-149;41.61
'00:26:32.500';-150;40.74
'00:26:32.500';-145;38.14
'00:26:32.500';-140;33.77
'00:26:32.600';-131;26.17
'00:26:32.600';-120;19.5
'00:26:32.600';-113;12.64
'00:26:32.600';-106;4
'00:26:32.700';-100;19.83
'00:26:32.700';-96;30.21
'00:26:32.700';-94;30.08
'00:26:32.700';-92;26.51
'00:26:32.700';-90;20.3
'00:26:32.700';-88;11.95
'00:26:32.800';-85;3.95
'00:26:32.800';-83;-3.55
'00:26:32.800';-82;7.6
'00:26:32.900';-81;11.62
'00:26:32.900';-79;9.28
'00:26:32.900';-78;6.6
'00:26:32.900';-77;3.9
'00:26:32.900';-76;0.3
'00:26:32.900';-76;-5.9
'00:26:32.900';-74;-2.87
'00:26:33.000';-73;5.16
'00:26:33.000';-74;12.3
'00:26:33.000';-75;13.81
'00:26:33.000';-75;12.64
'00:26:33.100';-74;9.64
'00:26:33.100';-73;3.1
'00:26:33.100';-74;1
'00:26:33.100';-75;2.68
'00:26:33.100';-75;9.08
'00:26:33.100';-76;69.84
'00:26:33.200';-78;-2.07
'00:26:33.200';-76;-49.16
'00:26:33.200';-77;-105.87
'00:26:33.200';-77;-52.23
'00:26:33.300';-75;-0.33
'00:26:33.300';-76;6.82
'00:26:33.300';-77;6.32
'00:26:33.300';-77;5.79
'00:26:33.400';-79;5.55
'00:26:33.400';-83;4.15
'00:26:33.400';-92;3.27
'00:26:33.400';-109;11.83
'00:26:33.400';-130;29.92
'00:26:33.400';-151;34.18
'00:26:33.500';-170;22.43
'00:26:33.500';-187;7.03
'00:26:33.500';-199;-7.36
'00:26:33.500';-207;-7.8
'00:26:33.500';-211;-7.46
'00:26:33.500';-213;-5.45
'00:26:33.600';-210;-4.96
'00:26:33.600';-204;-6.09
'00:26:33.600';-194;-6.63
'00:26:33.600';-181;15.41
'00:26:33.700';-168;42.83
'00:26:33.700';-157;-3.56
'00:26:33.700';-146;-58.8
'00:26:33.700';-138;-65.02
'00:26:33.700';-133;-27.34
'00:26:33.700';-127;-8.35
'00:26:33.800';-121;3.6
'00:26:33.800';-117;3.86
'00:26:33.800';-111;0.67
'00:26:33.800';-106;-0.45
'00:26:33.900';-102;5.26
'00:26:33.900';-99;17.11
'00:26:33.900';-98;29.54
'00:26:33.900';-101;24.63
'00:26:33.900';-109;14.7
'00:26:33.900';-121;1.59
'00:26:34.000';-133;-12.59
'00:26:34.000';-139;-4.77
'00:26:34.000';-142;1.62
'00:26:34.000';-140;5.69
'00:26:34.100';-133;6.82
'00:26:34.100';-124;4.26
'00:26:34.100';-113;3.77
'00:26:34.100';-104;3.84
'00:26:34.100';-98;5.3
'00:26:34.100';-94;8.54
'00:26:34.200';-92;9.46
'00:26:34.200';-92;8.68
'00:26:34.200';-90;3.65
'00:26:34.200';-90;3.81
'00:26:34.300';-89;2.93
'00:26:34.300';-88;8.38
'00:26:34.300';-86;22.29
'00:26:34.300';-84;57.76
'00:26:34.300';-82;97.52
'00:26:34.300';-80;142.58
'00:26:34.400';-80;147.14
'00:26:34.400';-79;27.3
'00:26:34.400';-79;-112.83
'00:26:34.400';-77;-120.49
'00:26:34.400';-77;-108.21
'00:26:34.500';-77;-93.77
'00:26:34.500';-77;-89.19
'00:26:34.500';-77;-78.46
'00:26:34.600';-77;-70.17
'00:26:34.600';-76;-60.61
'00:26:34.600';-76;-51.13
'00:26:34.600';-81;-35.83
'00:26:34.600';-93;-4.6
'00:26:34.600';-111;34.67
'00:26:34.600';-131;65.47
'00:26:34.700';-150;66.69
'00:26:34.700';-163;60.62
'00:26:34.700';-174;50.41
'00:26:34.700';-178;42.88
'00:26:34.800';-177;37.19
'00:26:34.800';-173;23.21
'00:26:34.800';-168;20.43
'00:26:34.800';-160;19.26
'00:26:34.800';-151;21.41
'00:26:34.800';-141;61.38
'00:26:34.900';-135;19.57
'00:26:34.900';-129;-14.23
'00:26:34.900';-122;-64.15
'00:26:34.900';-118;-52.08
'00:26:35.000';-115;-12.98
'00:26:35.000';-114;3.42
'00:26:35.000';-111;3.83
'00:26:35.000';-108;3.9
'00:26:35.000';-106;6.06
'00:26:35.100';-103;9.8
'00:26:35.100';-100;21.15
'00:26:35.100';-102;30.18
'00:26:35.100';-109;28.27
'00:26:35.100';-123;19.3
'00:26:35.100';-137;7.11
'00:26:35.200';-149;-7.72
'00:26:35.200';-159;-14.03
'00:26:35.200';-162;-9.48
'00:26:35.200';-163;-7.72
'00:26:35.300';-161;-8.24
'00:26:35.300';-155;-10.36
'00:26:35.300';-143;-10.58
'00:26:35.300';-132;-7.74
'00:26:35.300';-120;-2.85
'00:26:35.300';-113;2.12
'00:26:35.400';-107;-1.85
'00:26:35.400';-105;36.58
'00:26:35.400';-104;60.46
'00:26:35.400';-102;-11.51
'00:26:35.500';-102;-65.25
'00:26:35.500';-99;-67.62
'00:26:35.500';-94;-25.4
'00:26:35.500';-90;6.32
'00:26:35.500';-87;8.46
'00:26:35.500';-85;5.71
'00:26:35.600';-82;4.96
'00:26:35.600';-81;8.03
'00:26:35.600';-84;12.33
'00:26:35.600';-91;20.76
'00:26:35.700';-105;29.92
'00:26:35.700';-123;29.97
'00:26:35.700';-141;23.22
'00:26:35.700';-156;8.25
'00:26:35.700';-166;6.08
'00:26:35.700';-172;4.16
